Area code,Area name,Year,GP_dist,activity,air_poll,alc,avoid_mort,can_screen,cancer,crime_pers,cvd,dementia,depres,diab,disability,drug,eating,env_noise,ey_dev,frailty,hle,house_afford,house_overcrowd,hyp_ten,in_eet,incare_child,inf_mort,kidney,ks4_dev,low_bw,low_pay,musculo,ow_obs,ow_obs_child,pharm_dist,pov_child,pupil_abs,resp,road_safety,road_traff,rough_sleep,self_harm,semh_child,smoke,sport_dist,srwb_anx,srwb_hap,srwb_sat,srwb_worth,sti_screen,suicide,teen_preg,training,trans_noise,unempl,vac,wp_safety
E06000032,Luton,2018,111.1583445674099,94.64999121739346,104.75103641098283,105.04515269519392,105.04592950678534,94.36648380436127,105.69784571499528,102.52171447879567,105.68569921847714,105.79390641120978,105.14588704387246,104.60614772695297,105.2957055978615,104.78522006777953,94.33584384764454,105.00420266352913,94.93576088827642,105.57840676483103,94.75405948894044,104.982606807592,93.73719736137153,105.65204199896834,105.11556272833818,104.965921216049,104.46492495324013,105.88188694346795,94.77679445309666,104.7841504433343,105.72498328370462,94.88983912544586,105.22319001351083,104.4270625666037,108.11444008826032,104.73401781328387,104.81728511343013,105.64499456858314,104.86741908413046,103.05432215738635,103.4815371652702,105.1575165617813,105.12314098545173,105.14096400606752,95.65781342616552,105.3632393670035,94.9709291425863,94.83089721109158,94.92594677218999,94.42552253582555,105.49891466652305,105.23803934789943,94.58489049298207,104.9833645719306,104.96808401120835,94.4592486592217,105.1963415319155
E06000033,Southend-on-Sea,2015,110.84056380898328,94.8232163047595,104.74517546499379,105.14092965839006,105.06960075944501,94.52620596867237,105.35669609564407,103.34643290636185,105.21834698855905,104.95341346345128,105.11645076827429,105.09592188440533,105.10259047776817,105.12609860984271,94.78335779234419,103.92315974018247,94.90607210320991,104.89397369813409,94.85049590589452,105.10810872284678,94.13036785814609,104.93587615264202,105.38100663477445,105.01515421209648,104.84759557432336,105.51374302742354,95.06202613451185,105.30960398499194,105.00777057298124,95.06015102177108,105.38212951280781,105.0188244253401,108.8964816892782,105.06388575164266,105.06667074347283,105.05281194887135,104.85083087696145,103.51848443396565,103.46330063395011,105.28444981734361,105.29974713847173,104.82488320949085,95.32543944370434,105.14357928031475,94.8965234206324,94.83089721109158,94.79450566135687,94.65187629962338,105.0272360827139,104.78291081990639,94.91359921731141,104.83682741146036,104.78488786301462,94.950714631065,105.27988036479695
E06000033,Southend-on-Sea,2016,111.65823933279809,94.8232163047595,104.81251812255007,105.15104745241646,105.08045207747789,94.49512403231324,105.21341325551656,103.28559960695615,105.17332681962199,104.88705875704929,105.02465506269112,105.070144297171,104.77429477360951,105.28723702653761,94.78335779234419,103.92177831000434,95.12295248181435,105.04407447231304,94.82215093213355,105.1421802901143,94.13036785814609,104.925331939738,105.38100663477445,104.95949010776299,105.078758671667,105.44420473217072,95.14790233966912,105.02632188537778,104.85353128035256,94.78142955591333,105.38212951280781,105.10771647814593,108.8964816892782,105.1146627496114,105.33544821269074,105.05747030715561,104.90912666572808,103.47476761687709,103.36653365093255,105.48938518811661,105.33456491814633,105.00550080753466,95.32543944370434,105.04313112887208,94.79561321588578,94.81691978317323,94.8216509776503,94.68082296433303,105.06513690791382,104.74180952936803,95.40196646488646,104.83682741146036,104.83463617759264,94.91406209146153,105.34989530944453
E06000033,Southend-on-Sea,2017,111.65823933279809,94.78072878219004,104.93534569594308,105.1200916590247,105.0781978808671,94.49381346043819,105.11789136209822,103.17709360039969,105.18404590746414,104.86494052158197,104.9628162508549,105.03577418085855,104.68739296956751,105.26527107030914,94.89503446073796,103.92039844867794,95.39313877128691,104.87281767339265,94.80023278148127,105.01410889458802,94.13036785814609,104.94113788093172,105.46557380119796,104.92389148694878,105.14269530192227,105.39920936465418,95.21230949353706,105.10486675239105,105.1774337948728,94.24633847054628,105.3984460111559,105.02220225817447,108.8964816892782,105.1146627496114,105.3361830171344,105.06212289657513,104.97276381473817,103.39358006141893,102.83036636680215,105.35400775474953,105.32334231214341,104.91519200851276,95.32543944370434,105.00687598747952,94.8818762100639,94.82389933761739,94.89774600260539,94.7326204700551,105.13524821186579,104.85723737270276,95.00751599569124,104.83682741146036,104.9965092590357,94.84173102878694,105.40220356384503
E06000033,Southend-on-Sea,2018,111.65823933279809,94.76755882145677,104.95814904540379,105.1008232073478,105.08300596218356,94.47082883146001,104.96778552958368,102.24378689077753,105.13473810339022,104.64375816690868,104.82955421711696,104.99567571182736,105.0060329177215,105.10406477512902,94.81158413721172,103.91902015264392,95.37932886694185,105.05176883661227,94.79983309337648,105.0061278518138,94.13036785814609,104.93587615264202,105.11556272833818,104.91491102300262,105.38351476964694,105.3664854610058,95.23991255948047,105.17587935867708,104.69158002309244,93.99018037912428,104.5203951198033,104.93562302019849,108.8964816892782,105.1146627496114,105.22702956656221,105.0106271253993,104.9653880152998,103.47129514567533,104.90771090648961,105.2683092252792,105.33104951436923,105.15225260594526,95.32543944370434,105.04924599936545,94.92605115889444,94.83089721109158,94.86982865544303,94.68274267164753,105.1410824255581,104.98593209699168,94.60367384865803,104.83682741146036,105.2851000806057,94.8018322969869,105.29815147627384
E06000034,Thurrock,2015,108.7716105079104,94.54463259038785,104.79460536378222,105.14079585698991,105.07111034800415,94.6202856862233,105.65690776067314,103.50155153171696,105.56993306978184,105.70543346934045,105.10997322571994,105.12169947163967,104.71636023758151,105.62052782645398,94.60150257551089,104.45021399243701,95.24201376828242,105.01762205969062,94.85065404496767,105.14102322877181,94.20142073888616,105.25626645515264,105.15107603193361,104.94482762299283,105.24239948322574,104.67519299643355,94.6847842332853,105.07479084118602,105.33938505213291,94.86236824984321,104.74929333517154,104.65659872166073,104.57371842733868,105.00297130575633,105.0763561658541,105.4114478481123,105.16639835536502,104.2317695534941,105.3024247879813,105.977540255322,105.09840654665639,104.54266821254738,94.75916334254669,105.12430900613685,94.78150417644794,94.7685738181311,94.86289343566064,94.77278426587938,105.02839467510391,104.85034671321479,94.79150740541766,105.41635626533099,104.66829574554677,94.90952204225361,104.95293001921937
E06000034,Thurrock,2016,108.89505291938558,94.54463259038785,104.67923011906403,105.15660300608529,105.0814429867021,94.6006994278386,105.55456287486777,103.46566311679334,105.54206344139223,105.70543346934045,105.06946607564952,105.07300847353036,104.95775413769817,105.53298280865614,94.60150257551089,104.37579555633623,95.480377999505,104.63713354862942,94.80772019864389,104.97682273887412,94.20142073888616,105.23933361850173,105.15107603193361,104.8698592379783,105.48120028096983,104.6874644603017,94.92401080479482,105.06294970099692,105.13887397171563,94.72865557120093,104.74929333517154,104.55459293848475,104.57371842733868,105.07291487479841,105.20552079077547,105.39883999420486,105.13381948314174,104.19131672819651,105.9357648739863,105.99390740875273,105.18005440185055,104.59911121193608,94.75916334254669,104.98902125053861,94.88919011521438,94.83791342760503,94.86982865544303,94.66617873339901,104.91522551342783,105.13024438416112,94.44401532541235,105.41635626533099,104.86024685039493,94.79997142534722,104.88481788704128
E06000034,Thurrock,2017,108.89505291938558,94.67385288326723,104.71767559589948,105.13020607437544,105.07637723923462,94.58058530169804,105.50680192815861,103.22645641359951,105.58708361032929,105.72755170480778,105.04120621281051,105.0500950626554,104.95775413769817,105.3255329204449,94.67149540286081,104.3056732942025,95.55839893276973,104.74918805512534,94.79383889462545,104.88906718360278,94.20142073888616,105.28987786347791,105.42270260565903,104.8689304699587,105.3011837990907,104.80199812307106,94.88107270221619,105.18625571275726,105.08489021929559,94.57567141924609,104.3656630463655,104.65710060058353,104.57371842733868,105.06388575164266,105.26437862671311,105.48191164658061,105.22306236463862,104.10724022298974,105.05364479995285,105.50199708446726,105.16916501476292,104.94905780814597,94.75916334254669,104.94226491729174,94.87458167948525,94.79609079392883,94.85597581794946,94.57980034406567,105.01201203378767,105.03794336363664,94.42523196973639,105.41635626533099,105.0255733296538,94.6972169095232,104.96382902778626
E06000034,Thurrock,2018,108.89505291938558,94.711352029001,104.7277090696622,105.09119495914643,105.09385763389459,94.54635145053282,105.37716507280514,102.60853137738795,105.51204999543418,105.61696052747114,104.95484820244802,104.98135483003051,105.10259047776817,105.28458031952574,94.5436323856514,104.2393781269298,95.43284929964533,105.00399928335443,94.79948984938844,104.8995733762742,94.20142073888616,105.19785815768826,105.50972557793608,104.93093774642395,105.28389427753083,104.87562690627993,94.88720671687028,105.18736639483996,105.1080261131899,93.81143235507066,104.41289620329832,104.39932220547797,104.57371842733868,105.06838948683001,105.18233421150903,105.3819487582218,105.23206641969384,104.10715546912706,105.06736093342249,105.39104195276815,105.11630581648618,104.92648060839049,94.75916334254669,104.95383952290243,94.78150417644794,94.75492418800704,94.82848092049602,94.65797046241443,105.20381508484522,105.1144357207564,94.49097371460225,105.41635626533099,105.11690279725222,94.73068458573144,104.87640428544609
E06000035,Medway,2015,110.38492932877924,94.8503560212525,104.84814956902655,105.14382231666443,105.04875191579706,94.83367623632707,105.49997893577158,103.48244150286614,105.53777580625535,105.68331523387313,105.06630518564138,104.94125636099932,104.60049116552551,105.00512068151242,94.8439783187406,104.98905412281053,95.08464367939526,105.06852500148062,94.76136208687075,105.20577078077608,94.44183383809295,105.21743829057432,104.48554635196237,104.95770564996987,105.08243621230919,105.32967106940136,94.85653664359982,105.17248799364194,105.18514575950422,94.80816786505409,104.53464844131383,104.90771187208453,106.904499650095,105.0199850333974,104.81636660787554,105.45309905159515,104.92011389128453,104.62254814036103,105.09499017320461,105.09196665116328,104.81321095074279,104.42978221377,95.32543944370434,105.03703716395964,94.77447819182453,94.72111607394883,94.74766956556805,94.6132548815794,104.999411303297,104.7014598237389,94.89481586163545,105.01628238974733,104.33586015860953,94.55763941088989,105.0617176495801
E06000035,Medway,2016,110.38492932877924,94.8503560212525,104.4708366156521,105.17581556745866,105.05329074627873,94.8267608873655,105.37716507280514,103.09990195383371,105.50347472516046,105.72755170480778,104.95783249116064,104.87251612837443,104.71636023758151,105.2287102077507,94.8439783187406,104.95074941964354,95.32437383059688,105.00384027730883,94.76838255438977,105.0343814890801,94.44183383809295,105.19294582752956,104.48554635196237,104.95696749134045,104.99238843060013,105.33785204531345,95.02522204658732,105.17160305609318,105.15429790097849,94.62580657933829,104.53464844131383,104.90699784602086,106.904499650095,104.99040339480166,104.8800898989509,105.436507796579,104.94384601320924,104.60138180216714,105.10210977873398,105.39997082602771,104.96786723351659,104.80230600973537,95.32543944370434,104.89670376593592,94.739632591834,94.78918427551267,94.80804347321777,94.58845122035085,105.0354385180692,104.94677665578344,95.18595787461288,105.01628238974733,104.62445098017953,94.57681503420449,105.08214193238295
E06000035,Medway,2017,110.23827448267487,94.84550837258197,104.64357926548165,105.17048198706583,105.0690534683878,94.78881095955322,105.26799719461275,102.08292561210483,105.47346127920241,105.70543346934045,104.77871782243321,104.81236842482765,104.95775413769817,105.0771304313145,94.77090906951112,104.91361549644135,95.3799911578193,104.91995227514332,94.79523470624123,104.9710761481864,94.44183383809295,105.15836579072229,104.59250141226593,105.00878932289962,105.03791644712953,105.43193326830257,94.868804672908,105.03311172410358,105.15429790097849,94.26870318302825,104.86694643284513,104.72360597685766,106.6750709811322,104.9738928050578,104.95461481534814,105.46959800477534,104.94477929230159,104.58874654369347,103.84098629942167,105.25408871721392,105.01608263452363,104.96034640802371,95.38885598374509,104.95965513328383,94.81691983595594,94.82389933761739,94.84219329927654,94.84059814764476,105.14803412423944,104.97481913070399,95.41135814272444,105.01628238974733,104.96808401120835,94.62511606800261,105.0677985299409
E06000035,Medway,2018,110.23827448267487,94.7935969616678,104.60953920169095,105.17994210567416,105.08172663252122,94.74541024549119,105.0019004915188,101.62963909350407,105.3641265832124,105.63907876293847,104.67608857704028,104.68634466501534,104.92878686968417,105.2287102077507,94.5762752893278,104.87758290117571,95.27109987137993,105.13107834042853,94.81386712431922,104.96916886273473,94.44183383809295,104.94113788093172,105.0129368487187,104.98058554902538,105.05678270523973,105.3501235091816,94.9976189806439,105.10957281684355,105.03090646687555,94.05220401922583,104.38538219403014,104.77583490737507,106.6750709811322,104.96168847860231,105.00940323429539,105.21687846231347,104.95897083539252,104.59452546095619,104.76866883334166,105.40002804190867,104.99968419607173,105.28771580447813,95.38885598374509,104.86328123047375,94.81691983595594,94.74134687363457,94.82848092049602,94.90143084587598,105.17288910586318,104.90669587858828,95.120216129747,105.01628238974733,105.18158110982591,94.81480072613716,105.03384420057093
E06000036,Bracknell Forest,2015,107.20745571604769,94.90853265139262,105.30062624364466,105.18622282427766,105.18286999144624,94.98081229756451,105.47268696622348,105.0757106212899,105.689986853614,105.77178817574244,104.89993763762877,105.40238875485798,105.34398437788484,105.14334285650197,94.80199854739539,105.12735837345717,95.31314090154942,104.95100234972554,94.9936835973003,104.90045453620085,94.70781669843979,105.87562134409086,105.04652874884844,105.23579649489048,105.76428571842835,105.76735328069857,94.89947474617846,105.11311362174452,106.1260054445392,95.33518876811264,105.48475482650898,105.43215654012576,102.92824197438031,105.39817263455467,105.61755888349242,105.67568492904418,105.0554957150255,104.75499160188912,105.30804004372561,105.07547169040268,105.18005440185055,105.06194380692335,95.38885598374509,105.01286753261907,94.8312199230617,94.86616220423552,94.86982865544303,94.90977304927259,105.28812230130907,105.79550703522426,94.78211572757968,105.49755142981302,105.43742849353491,94.97385116984519,105.45830112548921
E06000036,Bracknell Forest,2016,107.84323538904857,94.90853265139262,104.82654946013314,105.17479097183055,105.18172718096564,94.98041204221953,105.32940412609597,104.90145537733449,105.63210377926636,105.81602464667709,104.81092864842229,105.33651269859246,105.3246728658755,105.19458860787012,94.80199854739539,105.13867968943232,95.3885850516704,105.25348014075301,95.00362175822411,104.76955260321144,94.70781669843979,105.75539119860991,105.04652874884844,105.26451972701562,106.26209035412205,105.71826742522599,94.9025417535055,105.33705144190036,106.00261401043625,95.06015102177108,105.48475482650898,105.45765135936462,102.92824197438031,105.39817263455467,105.48916755277129,105.60219247658301,105.09388637711155,104.73944282583028,104.54794567947926,105.13168085488326,105.21247673478436,105.12967540618979,95.38885598374509,104.99495297980874,94.90387615201371,94.93080438304341,94.91181087013076,95.15138936928913,105.30987989218784,105.72738879991257,94.4158402918984,105.49755142981302,105.43742849353491,94.9773214318792,105.47796863788997
E06000036,Bracknell Forest,2017,107.84323538904857,95.02064429808804,104.9120765759402,105.19123385121817,105.17290506429325,94.92946181025808,105.20659026312953,104.92232226697901,105.56564543464498,105.74966994027511,104.74607713951482,105.31646346407686,105.4115746699175,105.13249622133598,94.77142244682788,105.15010748837592,95.32607275438723,105.48140392217633,94.98375379966886,104.75148296506062,94.70781669843979,105.47318820915515,104.82252443362289,105.19661099205948,105.44181915462723,105.46056668399491,95.01602102460618,105.0967708106453,106.2185490201164,94.57567141924609,105.11400660071392,105.35361652674212,102.92824197438031,105.39156501884588,105.50947264889793,105.48600465611955,105.20364883014527,104.72526699841745,105.11763063643602,105.12563126434021,105.1942466071206,105.44575620276646,95.4537305022581,105.02491138249867,94.88919011521438,94.9600188582663,94.89774600260539,95.59391810724739,105.08993842295342,105.67456835026616,94.87603250595949,105.49755142981302,105.56474071618833,94.98973099522516,105.29027180072583
E06000036,Bracknell Forest,2018,107.84323538904857,95.06564616631822,104.89228132789773,105.16695599422229,105.18439971201782,94.89526777140885,105.08377640016309,104.47294807795305,105.60637796844517,105.83814288214442,104.68307781779403,105.25917993688945,105.11224623377284,105.17834488236943,94.89381293963623,105.16164379237922,95.5024970267616,105.07734947992951,94.96382756507197,104.7529747860906,94.70781669843979,105.57277964919469,105.04652874884844,105.11080424090217,105.41366937252464,105.41557131647838,95.1325673030339,105.31962626980493,105.79439096538752,94.50200145210424,105.05917536940613,105.00033818247802,102.92824197438031,105.35933737262387,105.44706150861484,105.49824907154785,105.28798050855083,104.691722093798,103.85740048338745,105.03350025344217,105.21509664554843,105.71668259983218,95.38885598374509,105.14357928031475,94.9634004212282,94.93080438304341,94.91886993066062,95.15413521250055,105.19802395553785,105.62442754262997,95.06386606271911,105.49755142981302,105.80948677239108,94.97197529908877,105.40823730121517
